threshold,TN,FP,FN,TP,accuracy,precision,recall,specificity,f1,f0_5,balanced_accuracy,predicted_positive_rate,false_positive_rate,false_negative_rate
0.087236721943921777,5654,13037,401,4908,0.44008333333333333,0.27350236834772917,0.9244678847240535,0.30249852870365418,0.42212092543218371,0.31833335495336557,0.61348320671385381,0.74770833333333331,0.69750147129634588,0.075532115275946513
0.087241618959160147,5655,13036,401,4908,0.44012499999999999,0.27351761034329025,0.9244678847240535,0.30255203038895723,0.42213907882853824,0.31834987351624827,0.61350995755650539,0.7476666666666667,0.69744796961104272,0.075532115275946513
0.087243710273711333,5656,13035,401,4908,0.44016666666666665,0.27353285403778632,0.9244678847240535,0.30260553207426033,0.42215723378634096,0.31836639379354187,0.61353670839915697,0.74762499999999998,0.69739446792573967,0.075532115275946513
0.087247837493350341,5657,13034,401,4908,0.44020833333333331,0.27354809943150149,0.9244678847240535,0.30265903375956343,0.42217539030579332,0.3183829157855132,0.61356345924180844,0.74758333333333338,0.69734096624043662,0.075532115275946513
0.087260503455132615,5658,13033,401,4908,0.44024999999999997,0.27356334652471992,0.9244678847240535,0.30271253544486654,0.42219354838709677,0.31839943949242927,0.61359021008446002,0.74754166666666666,0.69728746455513346,0.075532115275946513
0.087268628607926807,5659,13032,401,4908,0.44029166666666669,0.27357859531772577,0.9244678847240535,0.30276603713016959,0.42221170803045294,0.31841596491455709,0.6136169609271116,0.74750000000000005,0.69723396286983041,0.075532115275946513
0.08726924757779797,5660,13031,401,4908,0.44033333333333335,0.27359384581080326,0.9244678847240535,0.30281953881547269,0.42222986923606332,0.31843249205216378,0.61364371176976307,0.74745833333333334,0.69718046118452737,0.075532115275946513
0.087270640425939225,5661,13030,401,4908,0.44037500000000002,0.27360909800423683,0.9244678847240535,0.30287304050077579,0.42224803200412958,0.31844902090551641,0.61367046261241465,0.74741666666666662,0.69712695949922421,0.075532115275946513
0.087271289986014258,5662,13029,401,4908,0.44041666666666668,0.27362435189831075,0.9244678847240535,0.30292654218607884,0.42226619633485329,0.3184655514748822,0.61369721345506623,0.74737500000000001,0.69707345781392116,0.075532115275946513
0.087289839941901773,5663,13028,401,4908,0.44045833333333334,0.27363960749330957,0.9244678847240535,0.30298004387138194,0.42228436222843624,0.31848208376052844,0.61372396429771769,0.74733333333333329,0.697019956128618,0.075532115275946513
0.087292207317668152,5664,13027,401,4908,0.4405,0.27365486478951773,0.9244678847240535,0.30303354555668505,0.42230252968508003,0.31849861776272242,0.61375071514036927,0.74729166666666669,0.69696645444331495,0.075532115275946513
0.087292839004394704,5664,13027,402,4907,0.44045833333333334,0.27361436377829823,0.92427952533433788,0.30303354555668505,0.42223465129286236,0.31845025634369523,0.61365653544551146,0.74724999999999997,0.69696645444331495,0.075720474665662077
0.087294164990944501,5665,13026,402,4907,0.4405,0.27362962136842695,0.92427952533433788,0.30308704724198815,0.42225281817399535,0.31846679041030101,0.61368328628816304,0.74720833333333336,0.69691295275801191,0.075720474665662077
0.087305666192406581,5666,13025,402,4907,0.44054166666666666,0.27364488066027215,0.92427952533433788,0.3031405489272912,0.42227098661847595,0.31848332619390685,0.61371003713081451,0.74716666666666665,0.69685945107270875,0.075720474665662077
0.087309967260341251,5667,13024,402,4907,0.44058333333333333,0.27366014165411856,0.92427952533433788,0.3031940506125943,0.42228915662650601,0.31849986369478017,0.61373678797346609,0.74712500000000004,0.6968059493874057,0.075720474665662077
0.087311864375272552,5667,13024,403,4906,0.44054166666666666,0.27361963190184047,0.92409116594462237,0.3031940506125943,0.42222126597530013,0.31845149229510966,0.61364260827860839,0.74708333333333332,0.6968059493874057,0.075908834055377655
0.087323490647188556,5668,13023,403,4906,0.44058333333333333,0.27363489318980422,0.92409116594462237,0.3032475522978974,0.42223943540752218,0.31846802986043493,0.61366935912125986,0.74704166666666671,0.69675244770210265,0.075908834055377655
0.087323782130261068,5669,13022,403,4906,0.44062499999999999,0.27365015618027666,0.92409116594462237,0.30330105398320045,0.42225760640358051,0.31848456914348033,0.61369610996391144,0.747,0.69669894601679949,0.075908834055377655
0.087325859051274088,5670,13021,403,4906,0.44066666666666665,0.27366542087354268,0.92409116594462237,0.30335455566850356,0.42227577896367707,0.31850111014451354,0.61372286080656302,0.74695833333333328,0.69664544433149644,0.075908834055377655
0.08734918980751491,5671,13020,403,4906,0.44070833333333331,0.27368068726988731,0.92409116594462237,0.30340805735380666,0.42229395308801376,0.31851765286380224,0.61374961164921449,0.74691666666666667,0.6965919426461934,0.075908834055377655
0.087353877601785285,5672,13019,403,4906,0.44074999999999998,0.27369595536959551,0.92409116594462237,0.30346155903910971,0.42231212877679264,0.31853419730161409,0.61377636249186607,0.74687499999999996,0.69653844096089024,0.075908834055377655
0.087361443758748922,5672,13019,404,4905,0.44070833333333331,0.27365543405489845,0.92390280655490675,0.30346155903910971,0.42224422158137132,0.31848581260957082,0.61368218279700826,0.74683333333333335,0.69653844096089024,0.076097193445093234
0.08737715230629052,5672,13019,405,4904,0.44066666666666665,0.27361490821849022,0.92371444716519113,0.30346155903910971,0.42217630853994492,0.31843742289061183,0.61358800310215045,0.74679166666666663,0.69653844096089024,0.076285552834808812
0.087379783287647048,5673,13018,405,4904,0.44070833333333331,0.27363017520366029,0.92371444716519113,0.30351506072441281,0.42219448151177308,0.31845396573892487,0.61361475394480203,0.74675000000000002,0.69648493927558719,0.076285552834808812
0.087412195753613878,5674,13017,405,4904,0.44074999999999998,0.27364544389263989,0.92371444716519113,0.30356856240971591,0.42221265604821351,0.31847051030613172,0.6136415047874535,0.74670833333333331,0.69643143759028414,0.076285552834808812
0.087417400451885202,5675,13016,405,4904,0.44079166666666669,0.27366071428571431,0.92371444716519113,0.30362206409501902,0.42223083214946833,0.31848705659250021,0.61366825563010508,0.7466666666666667,0.69637793590498098,0.076285552834808812
0.087426639503337747,5676,13015,405,4904,0.44083333333333335,0.2736759863831687,0.92371444716519113,0.30367556578032207,0.42224900981573965,0.31850360459829835,0.61369500647275665,0.74662499999999998,0.69632443421967793,0.076285552834808812
0.087432521913451397,5677,13014,405,4904,0.44087500000000002,0.27369126018528855,0.92371444716519113,0.30372906746562517,0.42226718904722954,0.31852015432379416,0.61372175731540812,0.74658333333333338,0.69627093253437489,0.076285552834808812
0.08743523960180917,5678,13013,405,4904,0.44091666666666668,0.2737065356923592,0.92371444716519113,0.30378256915092827,0.42228536984414017,0.31853670576925575,0.6137485081580597,0.74654166666666666,0.69621743084907173,0.076285552834808812
0.087463551302466067,5679,13012,405,4904,0.44095833333333334,0.27372181290466624,0.92371444716519113,0.30383607083623132,0.42230355220667382,0.31855325893495123,0.61377525900071128,0.74650000000000005,0.69616392916376868,0.076285552834808812
0.087465430020369647,5680,13011,405,4904,0.441,0.27373709182249512,0.92371444716519113,0.30388957252153442,0.42232173613503271,0.3185698138211488,0.61380200984336275,0.74645833333333333,0.69611042747846552,0.076285552834808812
0.087479108870982258,5681,13010,405,4904,0.44104166666666667,0.27375237244613154,0.92371444716519113,0.30394307420683753,0.42233992162941913,0.31858637042811666,0.61382876068601433,0.74641666666666662,0.69605692579316247,0.076285552834808812
0.087487259236710649,5682,13009,405,4904,0.44108333333333333,0.27376765477586112,0.92371444716519113,0.30399657589214057,0.42235810869003532,0.31860292875612323,0.61385551152866591,0.74637500000000001,0.69600342410785943,0.076285552834808812
0.087494777317436573,5682,13009,406,4903,0.44104166666666667,0.27372711031710584,0.92352608777547562,0.30399657589214057,0.42229016838206795,0.31855451745780111,0.6137613318338081,0.74633333333333329,0.69600342410785943,0.07647391222452439
0.087496167289157462,5682,13009,407,4902,0.441,0.27368656133102565,0.92333772838576,0.30399657589214057,0.42222222222222222,0.31850610112666172,0.61366715213895029,0.74629166666666669,0.69600342410785943,0.076662271614239968
0.087500190873068054,5683,13008,407,4902,0.44104166666666667,0.27370184254606367,0.92333772838576,0.30405007757744368,0.42224040656359019,0.31852265786429973,0.61369390298160187,0.74624999999999997,0.69594992242255627,0.076662271614239968
0.08750447089869122,5684,13007,407,4902,0.44108333333333333,0.27371712546764199,0.92333772838576,0.30410357926274678,0.42225859247135844,0.31853921632334786,0.61372065382425345,0.74620833333333336,0.69589642073725322,0.076662271614239968
0.087517430849808772,5685,13006,407,4902,0.44112499999999999,0.27373241009604649,0.92333772838576,0.30415708094804988,0.42227677994572943,0.31855577650407457,0.61374740466690492,0.74616666666666664,0.69584291905195017,0.076662271614239968
0.087523362457964035,5686,13005,407,4902,0.44116666666666665,0.2737476964315631,0.92333772838576,0.30421058263335293,0.42229496898690561,0.31857233840674837,0.6137741555095565,0.74612500000000004,0.69578941736664701,0.076662271614239968
0.087527209716104615,5687,13004,407,4902,0.44120833333333331,0.27376298447447783,0.92333772838576,0.30426408431865604,0.42231315959508936,0.31858890203163792,0.61380090635220808,0.74608333333333332,0.69573591568134396,0.076662271614239968
0.087527846560627148,5688,13003,407,4902,0.44124999999999998,0.27377827422507678,0.92333772838576,0.30431758600395914,0.42233135177048331,0.3186054673790118,0.61382765719485954,0.74604166666666671,0.69568241399604092,0.076662271614239968
0.087534247608527876,5688,13003,408,4901,0.44120833333333331,0.27373771224307419,0.92314936899604449,0.30431758600395914,0.42226338689527421,0.31855703607409813,0.61373347750000184,0.746,0.69568241399604092,0.076850631003955547
0.087536702171866168,5689,13002,408,4901,0.44124999999999998,0.27375300229011895,0.92314936899604449,0.30437108768926219,0.42228157849388248,0.31857360148724018,0.61376022834265331,0.74595833333333328,0.69562891231073776,0.076850631003955547
0.087539699352941966,5689,13002,409,4900,0.44120833333333331,0.27371243436487541,0.92296100960632887,0.30437108768926219,0.42221360561802596,0.31852516348791554,0.6136660486477955,0.74591666666666667,0.69562891231073776,0.077038990393671125
0.087546311675730265,5690,13001,409,4900,0.44124999999999998,0.27372772470811685,0.92296100960632887,0.30442458937456529,0.4222317966393796,0.31854172896649463,0.61369279949044708,0.74587499999999995,0.69557541062543471,0.077038990393671125
0.087552678979223628,5690,13001,410,4899,0.44120833333333331,0.27368715083798884,0.92277265021661325,0.30442458937456529,0.42216381576112716,0.31849328427102158,0.61359861979558927,0.74583333333333335,0.69557541062543471,0.077227349783386703
0.087562737301674673,5691,13000,410,4899,0.44124999999999998,0.27370244147717748,0.92277265021661325,0.30447809105986839,0.42218200620475699,0.31850984981470648,0.61362537063824085,0.74579166666666663,0.69552190894013166,0.077227349783386703
0.087566034627126588,5692,12999,410,4899,0.44129166666666669,0.27371773382500836,0.92277265021661325,0.3045315927451715,0.42220019821605548,0.31852641708170243,0.61365212148089232,0.74575000000000002,0.6954684072548285,0.077227349783386703
0.087573172412514402,5693,12998,410,4899,0.44133333333333336,0.2737330278817679,0.92277265021661325,0.30458509443047455,0.42221839179522536,0.31854298607227849,0.6136788723235439,0.74570833333333331,0.69541490556952545,0.077227349783386703
0.087578899584182399,5694,12997,410,4899,0.44137500000000002,0.27374832364774249,0.92277265021661325,0.30463859611577765,0.42223658694246929,0.31855955678670361,0.61370562316619548,0.7456666666666667,0.69536140388422241,0.077227349783386703
0.087585691704382879,5695,12996,410,4899,0.44141666666666668,0.27376362112321878,0.92277265021661325,0.30469209780108075,0.42225478365799002,0.31857612922524681,0.61373237400884695,0.74562499999999998,0.69530790219891925,0.077227349783386703
0.08758608796016247,5696,12995,410,4899,0.44145833333333334,0.27377892030848328,0.92277265021661325,0.3047455994863838,0.42227298194199026,0.31859270338817713,0.61375912485149853,0.74558333333333338,0.6952544005136162,0.077227349783386703
0.087591283843987969,5696,12995,411,4898,0.44141666666666668,0.27373833342647963,0.92258429082689775,0.3047455994863838,0.42220498232910958,0.31854424370130463,0.61366494515664072,0.74554166666666666,0.6952544005136162,0.077415709173102282
0.087593775340135752,5697,12994,411,4898,0.44145833333333334,0.27375363290856247,0.92258429082689775,0.3047991011716869,0.42222318003534332,0.31856081792994001,0.6136916959992923,0.74550000000000005,0.69520089882831304,0.077415709173102282
0.087596244718624108,5698,12993,411,4898,0.4415,0.27376893410094461,0.92258429082689775,0.30485260285699001,0.42224137931034483,0.3185773938834181,0.61371844684194388,0.74545833333333333,0.69514739714300999,0.077415709173102282
0.087601354881772217,5699,12992,411,4898,0.44154166666666667,0.2737842370039128,0.92258429082689775,0.30490610454229305,0.42225958015431697,0.31859397156200808,0.61374519768459534,0.74541666666666662,0.69509389545770695,0.077415709173102282
0.087619527866331273,5700,12991,411,4898,0.44158333333333333,0.27379954161775394,0.92258429082689775,0.30495960622759616,0.42227778256746273,0.31861055096597929,0.61377194852724692,0.74537500000000001,0.69504039377240379,0.077415709173102282
0.087653658958505576,5701,12990,411,4898,0.44162499999999999,0.2738148479427549,0.92258429082689775,0.30501310791289926,0.4222959865499849,0.31862713209560117,0.6137986993698985,0.74533333333333329,0.69498689208710074,0.077415709173102282
0.087674335169850987,5702,12989,411,4898,0.44166666666666665,0.27383015597920279,0.92258429082689775,0.30506660959820237,0.42231419210208659,0.31864371495114302,0.61382545021255008,0.74529166666666669,0.69493339040179769,0.077415709173102282
0.087680625196545375,5703,12988,411,4898,0.44170833333333331,0.27384546572738455,0.92258429082689775,0.30512011128350541,0.4223323992239707,0.31866029953287445,0.61385220105520155,0.74524999999999997,0.69487988871649453,0.077415709173102282
0.087700495374143511,5704,12987,411,4898,0.44174999999999998,0.27386077718758739,0.92258429082689775,0.30517361296880852,0.42235060791584028,0.31867688584106496,0.61387895189785313,0.74520833333333336,0.69482638703119148,0.077415709173102282
0.087715317852039398,5705,12986,411,4898,0.44179166666666669,0.27387609036009841,0.92258429082689775,0.30522711465411162,0.42236881817789851,0.31869347387598412,0.61390570274050471,0.74516666666666664,0.69477288534588844,0.077415709173102282
0.087719213989300299,5706,12985,411,4898,0.44183333333333336,0.27389140524520494,0.92258429082689775,0.30528061633941467,0.42238703001034839,0.31871006363790166,0.61393245358315618,0.74512500000000004,0.69471938366058528,0.077415709173102282
0.087735429042826135,5707,12984,411,4898,0.44187500000000002,0.27390672184319426,0.92258429082689775,0.30533411802471777,0.42240524341339314,0.3187266551270872,0.61395920442580776,0.74508333333333332,0.69466588197528223,0.077415709173102282
0.087738710161292088,5707,12984,412,4897,0.44183333333333336,0.27386611487053297,0.92239593143718213,0.30533411802471777,0.42233721431651572,0.31867817213957544,0.61386502473094995,0.74504166666666671,0.69466588197528223,0.07760406856281786
0.087739198795495452,5708,12983,412,4897,0.44187500000000002,0.27388143176733781,0.92239593143718213,0.30538761971002087,0.4223554271421795,0.31869476369600019,0.61389177557360153,0.745,0.69461238028997918,0.07760406856281786
0.087748393029464036,5709,12982,412,4897,0.44191666666666668,0.27389675037753791,0.92239593143718213,0.30544112139532398,0.42237364153872692,0.31871135698014968,0.613918526416253,0.74495833333333328,0.69455887860467602,0.07760406856281786
0.08774970998626283,5710,12981,412,4897,0.44195833333333334,0.27391207070142076,0.92239593143718213,0.30549462308062703,0.42239185750636132,0.31872795199229376,0.61394527725890458,0.74491666666666667,0.69450537691937297,0.07760406856281786
0.087758311105216771,5711,12980,412,4897,0.442,0.27392739273927391,0.92239593143718213,0.30554812476593013,0.42241007504528594,0.31874454873270242,0.61397202810155616,0.74487499999999995,0.69445187523406993,0.07760406856281786
0.087777969716895665,5712,12979,412,4897,0.44204166666666667,0.27394271649138507,0.92239593143718213,0.30560162645123323,0.4224282941557041,0.31876114720164556,0.61399877894420762,0.74483333333333335,0.69439837354876677,0.07760406856281786
0.087797409953968938,5713,12978,412,4897,0.44208333333333333,0.27395804195804196,0.92239593143718213,0.30565512813653628,0.4224465148378192,0.3187777473993933,0.6140255297868592,0.74479166666666663,0.69434487186346372,0.07760406856281786
0.08780718378469031,5714,12977,412,4897,0.44212499999999999,0.2739733691395323,0.92239593143718213,0.30570862982183938,0.42246473709183452,0.31879434932621575,0.61405228062951078,0.74475000000000002,0.69429137017816056,0.07760406856281786
0.087807430353065208,5715,12976,412,4897,0.44216666666666665,0.2739886980361439,0.92239593143718213,0.30576213150714249,0.42248296091795356,0.31881095298238304,0.61407903147216225,0.74470833333333331,0.69423786849285751,0.07760406856281786
0.08781667973516151,5716,12975,412,4897,0.44220833333333331,0.27400402864816475,0.92239593143718213,0.30581563319244554,0.42250118631637978,0.3188275583681654,0.61410578231481383,0.7446666666666667,0.69418436680755446,0.07760406856281786
0.087821760529013221,5717,12974,412,4897,0.44224999999999998,0.2740193609758827,0.92239593143718213,0.30586913487774864,0.42251941328731663,0.31884416548383315,0.61413253315746541,0.74462499999999998,0.69413086512225131,0.07760406856281786
0.087821832728917651,5718,12973,412,4897,0.44229166666666669,0.27403469501958588,0.92239593143718213,0.30592263656305174,0.4225376418309677,0.31886077432965659,0.61415928400011688,0.74458333333333337,0.69407736343694826,0.07760406856281786
0.087824961073497465,5718,12973,413,4896,0.44224999999999998,0.27399406793888859,0.92220757204746662,0.30592263656305174,0.42246958322547246,0.31881226802109786,0.61406510430525918,0.74454166666666666,0.69407736343694826,0.077792427952533438
0.087829111081472969,5719,12972,413,4896,0.44229166666666669,0.2740094022834117,0.92220757204746662,0.30597613824835485,0.42248781119213014,0.31882887693570022,0.61409185514791076,0.74450000000000005,0.69402386175164521,0.077792427952533438
0.087847961106723993,5720,12971,413,4896,0.44233333333333336,0.27402473834443386,0.92220757204746662,0.30602963993365789,0.42250604073179149,0.31884548758091619,0.61411860599056223,0.74445833333333333,0.69397036006634205,0.077792427952533438
0.087873753158827866,5721,12970,413,4896,0.44237500000000002,0.27404007612224335,0.92220757204746662,0.306083141618961,0.42252427184466018,0.31886209995701614,0.61414535683321381,0.74441666666666662,0.693916858381039,0.077792427952533438
0.087883120909350909,5722,12969,413,4896,0.44241666666666668,0.27405541561712848,0.92220757204746662,0.3061366433042641,0.42254250453093983,0.31887871406427071,0.61417210767586539,0.74437500000000001,0.69386335669573596,0.077792427952533438
0.087889500990418354,5723,12968,413,4896,0.44245833333333334,0.27407075682937754,0.92220757204746662,0.30619014498956715,0.42256073879083417,0.31889532990295055,0.61419885851851685,0.74433333333333329,0.6938098550104328,0.077792427952533438
0.087889959125803663,5724,12967,413,4896,0.4425,0.27408609975927894,0.92220757204746662,0.30624364667487025,0.42257897462454685,0.3189119474733263,0.61422560936116843,0.74429166666666668,0.69375635332512975,0.077792427952533438
0.08789912978759451,5725,12966,413,4896,0.44254166666666667,0.27410144440712125,0.92220757204746662,0.30629714836017335,0.42259721203228173,0.31892856677566866,0.61425236020382001,0.74424999999999997,0.6937028516398267,0.077792427952533438
0.08790241936966163,5726,12965,413,4896,0.44258333333333333,0.27411679077319301,0.92220757204746662,0.30635065004547646,0.42261545101424258,0.31894518781024844,0.61427911104647159,0.74420833333333336,0.69364934995452354,0.077792427952533438
0.087912073358277068,5727,12964,413,4896,0.44262499999999999,0.27413213885778276,0.92220757204746662,0.30640415173077951,0.42263369157063319,0.31896181057733652,0.61430586188912306,0.74416666666666664,0.69359584826922049,0.077792427952533438
0.087955990584912117,5728,12963,413,4896,0.44266666666666665,0.27414748866117922,0.92220757204746662,0.30645765341608261,0.42265193370165743,0.31897843507720375,0.61433261273177464,0.74412500000000004,0.69354234658391745,0.077792427952533438
0.087971146658200952,5729,12962,413,4896,0.44270833333333331,0.27416284018367121,0.92220757204746662,0.30651115510138571,0.42267017740751933,0.31899506131012106,0.61435936357442622,0.74408333333333332,0.69348884489861429,0.077792427952533438
0.087974294660787059,5730,12961,413,4896,0.44274999999999998,0.27417819342554739,0.92220757204746662,0.30656465678668876,0.42268842268842272,0.31901168927635953,0.61438611441707769,0.74404166666666671,0.69343534321331124,0.077792427952533438
0.087975790745016116,5730,12961,414,4895,0.44270833333333331,0.27413754480286739,0.922019212657751,0.30656465678668876,0.42262033239801422,0.31896315796332736,0.61429193472221988,0.74399999999999999,0.69343534321331124,0.077980787342249017
0.087981601132845408,5731,12960,414,4895,0.44274999999999998,0.27415289834780171,0.922019212657751,0.30661815847199186,0.42263857710240027,0.3189797860000782,0.61431868556487146,0.74395833333333339,0.69338184152800808,0.077980787342249017
0.08798201725862019,5731,12960,415,4894,0.44270833333333331,0.27411224375490084,0.92183085326803538,0.30661815847199186,0.42257047878081422,0.31893124796350603,0.61422450587001365,0.74391666666666667,0.69338184152800808,0.078169146731964595
0.087992070239208728,5732,12959,415,4894,0.44274999999999998,0.27412759760264382,0.92183085326803538,0.30667166015729497,0.4225887229082117,0.31894787607043706,0.61425125671266523,0.74387499999999995,0.69332833984270503,0.078169146731964595
0.087995786117219879,5733,12958,415,4894,0.44279166666666664,0.27414295317051313,0.92183085326803538,0.30672516184259802,0.42260696861102715,0.31896450591133646,0.6142780075553167,0.74383333333333335,0.69327483815740198,0.078169146731964595
0.088008306150802337,5734,12957,415,4894,0.44283333333333336,0.27415831045879785,0.92183085326803538,0.30677866352790112,0.42262521588946461,0.31898113748647555,0.61430475839796828,0.74379166666666663,0.69322133647209883,0.078169146731964595
0.088011435261054316,5735,12956,415,4894,0.44287500000000002,0.2741736694677871,0.92183085326803538,0.30683216521320422,0.42264346474372816,0.31899777079612562,0.61433150924061986,0.74375000000000002,0.69316783478679578,0.078169146731964595
0.088016008198000359,5736,12955,415,4894,0.44291666666666668,0.27418903019777019,0.92183085326803538,0.30688566689850733,0.42266171517402196,0.31901440584055796,0.61435826008327132,0.7437083333333333,0.69311433310149273,0.078169146731964595
0.088016276212579569,5737,12954,415,4894,0.44295833333333334,0.27420439264903629,0.92183085326803538,0.30693916858381037,0.42267996718055018,0.31903104262004406,0.6143850109259229,0.7436666666666667,0.69306083141618957,0.078169146731964595
0.08801802407454147,5738,12953,415,4894,0.443,0.27421975682187483,0.92183085326803538,0.30699267026911348,0.42269822076351704,0.31904768113485532,0.61441176176857448,0.74362499999999998,0.69300732973088652,0.078169146731964595
0.088030511772454287,5739,12952,415,4894,0.44304166666666667,0.27423512271657513,0.92183085326803538,0.30704617195441658,0.42271647592312678,0.31906432138526331,0.61443851261122595,0.74358333333333337,0.69295382804558348,0.078169146731964595
0.088045850592116282,5740,12951,415,4894,0.44308333333333333,0.27425049033342674,0.92183085326803538,0.30709967363971963,0.42273473265958367,0.31908096337153957,0.61446526345387753,0.74354166666666666,0.69290032636028032,0.078169146731964595
0.088046165757058661,5741,12950,415,4894,0.44312499999999999,0.2742658596727191,0.92183085326803538,0.30715317532502273,0.42275299097309205,0.31909760709395579,0.61449201429652911,0.74350000000000005,0.69284682467497727,0.078169146731964595
0.088049386682073738,5742,12949,415,4894,0.44316666666666665,0.27428123073474192,0.92183085326803538,0.30720667701032583,0.42277125086385625,0.31911425255278358,0.61451876513918058,0.74345833333333333,0.69279332298967422,0.078169146731964595
0.088050689278331692,5743,12948,415,4894,0.44320833333333332,0.2742966035197848,0.92183085326803538,0.30726017869562894,0.42278951233208067,0.31913089974829478,0.61454551598183216,0.74341666666666661,0.69273982130437106,0.078169146731964595
0.088059767319210058,5744,12947,415,4894,0.44324999999999998,0.27431197802813745,0.92183085326803538,0.30731368038093199,0.42280777537796976,0.31914754868076117,0.61457226682448374,0.74337500000000001,0.69268631961906801,0.078169146731964595
0.088070161767057981,5745,12946,415,4894,0.44329166666666664,0.2743273542600897,0.92183085326803538,0.30736718206623509,0.42282604000172791,0.31916419935045454,0.61459901766713521,0.74333333333333329,0.69263281793376497,0.078169146731964595
0.088072147588216784,5746,12945,415,4894,0.44333333333333336,0.27434273221593136,0.92183085326803538,0.30742068375153819,0.42284430620355973,0.31918085175764693,0.61462576850978679,0.74329166666666668,0.69257931624846181,0.078169146731964595
0.088075312185952825,5747,12944,415,4894,0.44337500000000002,0.27435811189595244,0.92183085326803538,0.30747418543684124,0.42286257398366961,0.3191975059026102,0.61465251935243836,0.74324999999999997,0.69252581456315876,0.078169146731964595
0.088081979494911464,5748,12943,415,4894,0.44341666666666668,0.27437349330044292,0.92183085326803538,0.30752768712214434,0.42288084334226217,0.31921416178561646,0.61467927019508983,0.74320833333333336,0.6924723128778556,0.078169146731964595
0.08808337814083049,5749,12942,415,4894,0.44345833333333334,0.27438887642969273,0.92183085326803538,0.30758118880744745,0.42289911427954202,0.31923081940693776,0.61470602103774141,0.74316666666666664,0.69241881119255255,0.078169146731964595
0.08808409623485694,5750,12941,415,4894,0.44350000000000001,0.27440426128399215,0.92183085326803538,0.3076346904927505,0.42291738679571378,0.31924747876684628,0.61473277188039299,0.74312500000000004,0.6923653095072495,0.078169146731964595
0.088084175644150192,5751,12940,415,4894,0.44354166666666667,0.27441964786363127,0.92183085326803538,0.3076881921780536,0.42293566089098217,0.31926413986561419,0.61475952272304446,0.74308333333333332,0.69231180782194635,0.078169146731964595
0.088101017438486959,5752,12939,415,4894,0.44358333333333333,0.27443503616890036,0.92183085326803538,0.3077416938633567,0.4229539365655518,0.31928080270351378,0.61478627356569604,0.74304166666666671,0.6922583061366433,0.078169146731964595
0.088124495936721642,5753,12938,415,4894,0.44362499999999999,0.27445042620008975,0.92183085326803538,0.30779519554865981,0.42297221381962752,0.31929746728081737,0.61481302440834762,0.74299999999999999,0.69220480445134025,0.078169146731964595
0.088135270060289733,5754,12937,415,4894,0.44366666666666665,0.27446581795748975,0.92183085326803538,0.30784869723396285,0.42299049265341399,0.31931413359779731,0.61483977525099909,0.74295833333333339,0.69215130276603709,0.078169146731964595
0.088149329052249398,5755,12936,415,4894,0.44370833333333332,0.27448121144139093,0.92183085326803538,0.30790219891926596,0.42300877306711615,0.31933080165472599,0.61486652609365067,0.74291666666666667,0.69209780108073404,0.078169146731964595
0.088182495800825142,5755,12936,416,4893,0.44366666666666665,0.27444051825677268,0.92164249387831987,0.30790219891926596,0.42294061716656584,0.31928221859706363,0.61477234639879286,0.74287499999999995,0.69209780108073404,0.078357506121680159
0.088186020955216701,5756,12935,416,4893,0.44370833333333332,0.27445591204846309,0.92164249387831987,0.30795570060456906,0.4229588970047975,0.31929888672818157,0.61479909724144444,0.74283333333333335,0.692044299395431,0.078357506121680159
0.088207665561057719,5757,12934,416,4893,0.44374999999999998,0.27447130756717336,0.92164249387831987,0.30800920228987211,0.42297717842323651,0.31931555659971023,0.61482584808409602,0.74279166666666663,0.69199079771012784,0.078357506121680159
0.088209316853877909,5758,12933,416,4893,0.44379166666666664,0.2744867048131942,0.92164249387831987,0.30806270397517521,0.42299546142208777,0.31933222821192225,0.61485259892674748,0.74275000000000002,0.69193729602482479,0.078357506121680159
0.088221351400422587,5759,12932,416,4893,0.44383333333333336,0.27450210378681628,0.92164249387831987,0.30811620566047832,0.42301374600155617,0.31934890156509027,0.61487934976939906,0.7427083333333333,0.69188379433952174,0.078357506121680159
0.08822408389994095,5760,12931,416,4893,0.44387500000000002,0.27451750448833034,0.92164249387831987,0.30816970734578142,0.4230320321618467,0.319365576659487,0.61490610061205064,0.7426666666666667,0.69183029265421858,0.078357506121680159
0.088253062509243585,5761,12930,416,4893,0.44391666666666668,0.27453290691802729,0.92164249387831987,0.30822320903108447,0.42305031990316444,0.31938225349538518,0.61493285145470211,0.74262499999999998,0.69177679096891553,0.078357506121680159
0.088255881686506304,5762,12929,416,4893,0.44395833333333334,0.27454831107619798,0.92164249387831987,0.30827671071638757,0.42306860922571443,0.3193989320730577,0.61495960229735369,0.74258333333333337,0.69172328928361249,0.078357506121680159
0.088278398579205566,5763,12928,416,4893,0.44400000000000001,0.27456371696313336,0.92164249387831987,0.30833021240169067,0.42308690012970168,0.31941561239277738,0.61498635314000527,0.74254166666666666,0.69166978759830933,0.078357506121680159
0.088283572203040547,5763,12928,417,4892,0.44395833333333334,0.27452300785634121,0.92145413448860425,0.30833021240169067,0.42301872108608241,0.31936701092846231,0.61489217344514746,0.74250000000000005,0.69166978759830933,0.078545865511395738
0.088294604884011141,5764,12927,417,4892,0.44400000000000001,0.27453841405241597,0.92145413448860425,0.30838371408699372,0.42303701141473538,0.31938369132336619,0.61491892428779904,0.74245833333333333,0.69161628591300628,0.078545865511395738
