test_position,row_id,rank,training_position,training_row_id,label,euclidean_distance,selected_manual,selected_sklearn,zero_distance
5861,29316,53,9558,11900,0,1.9521894228582015,True,True,False
5861,29316,54,7924,9903,0,1.9769227960997091,True,True,False
5861,29316,55,16476,20539,0,1.9972574988322889,True,True,False
5861,29316,56,15581,19434,0,2.002954675357663,True,True,False
5861,29316,57,17723,22093,1,2.002954675357663,True,True,False
5861,29316,58,6668,8341,1,2.0061205874157149,True,True,False
5861,29316,59,2161,2725,0,2.0117926648013418,True,True,False
5861,29316,60,17479,21785,0,2.0156909878260003,True,True,False
5861,29316,61,16434,20493,1,2.0169730309423981,True,True,False
5861,29316,62,7668,9600,0,2.0264369923178189,True,True,False
5861,29316,63,10418,12951,0,2.0264369923178189,True,True,False
5861,29316,64,17516,21830,1,2.0284903263954619,True,True,False
5861,29316,65,3795,4742,1,2.0303071974675562,True,True,False
5861,29316,66,10402,12932,0,2.0329645695250051,True,True,False
5861,29316,67,17400,21693,0,2.0402940130887832,True,True,False
5861,29316,68,19568,24396,1,2.041188131872862,True,True,False
5861,29316,69,13414,16742,0,2.0429778299818904,True,True,False
5861,29316,70,4702,5859,0,2.0432627055824417,True,True,False
5861,29316,71,4779,5953,1,2.0459864610045115,True,True,False
5861,29316,72,7159,8951,0,2.0461549099619023,True,True,False
5861,29316,73,8536,10659,1,2.0467630308841165,True,True,False
5861,29316,74,17210,21466,1,2.0488748205175655,True,True,False
5861,29316,75,18233,22726,0,2.0505948738959647,True,True,False
5861,29316,76,21052,26249,0,2.0505948738959647,True,True,False
5861,29316,77,22433,27999,0,2.0505948738959647,True,True,False
5861,29316,78,13305,16607,0,2.0548070980441357,True,True,False
5861,29316,79,4166,5210,1,2.0548070980441362,True,True,False
5861,29316,80,6272,7842,1,2.0575155709647128,True,True,False
5861,29316,81,18347,22869,0,2.0575155709647128,True,True,False
5861,29316,82,22289,27813,0,2.064420079129818,True,True,False
5861,29316,83,15035,18777,0,2.0656166105612637,True,True,False
5861,29316,84,20889,26058,1,2.0656166105612637,True,True,False
5861,29316,85,12654,15815,0,2.0684775593087115,True,True,False
5861,29316,86,3930,4923,0,2.0729960341799321,True,True,False
5861,29316,87,14655,18301,0,2.0746112669302419,True,True,False
5861,29316,88,3030,3799,0,2.0867266120004007,True,True,False
5861,29316,89,101,125,0,2.0890575359759755,True,True,False
5861,29316,90,6618,8276,0,2.0895586578911329,True,True,False
5861,29316,91,3204,4008,0,2.091224250447735,True,True,False
5861,29316,92,11703,14585,1,2.1001092335181024,True,True,False
5861,29316,93,5036,6282,0,2.1069508148438532,True,True,False
5861,29316,94,5191,6481,0,2.1069508148438532,True,True,False
5861,29316,95,5730,7170,0,2.1069508148438532,True,True,False
5861,29316,96,13653,17032,0,2.1069508148438532,True,True,False
5861,29316,97,18309,22825,1,2.1069508148438532,True,True,False
5861,29316,98,3888,4864,0,2.1116426958462378,True,True,False
5861,29316,99,22380,27928,0,2.1116426958462378,True,True,False
5861,29316,100,11025,13718,0,2.1120783217164933,True,True,False
5892,29491,0,1586,1974,1,3.6132021115655126,True,True,False
5892,29491,1,2667,3349,0,3.7227115244675861,True,True,False
5892,29491,2,15480,19312,1,3.777979123758699,True,True,False
5892,29491,3,21934,27354,1,3.8026002863413395,True,True,False
5892,29491,4,1215,1528,0,3.8686552737839928,True,True,False
5892,29491,5,8606,10749,0,3.8780450366528401,True,True,False
5892,29491,6,21124,26334,0,4.0366685116926826,True,True,False
5892,29491,7,9358,11651,0,4.0500703067063801,True,True,False
5892,29491,8,10934,13598,0,4.1607886569806016,True,True,False
5892,29491,9,142,173,1,4.2892788224117924,True,True,False
5892,29491,10,5474,6840,0,4.4128208536677205,True,True,False
5892,29491,11,171,216,1,4.4574735959092004,True,True,False
5892,29491,12,6944,8686,0,4.529553446084682,True,True,False
5892,29491,13,5487,6855,0,4.6734400898265784,True,True,False
5892,29491,14,15095,18848,0,4.7205739482348363,True,True,False
5892,29491,15,3820,4777,1,4.7369762647692317,True,True,False
5892,29491,16,22121,27586,0,4.7578277546161694,True,True,False
5892,29491,17,15994,19949,0,4.8189856839985996,True,True,False
5892,29491,18,17916,22327,0,5.1530967818323639,True,True,False
5892,29491,19,9866,12273,0,5.1926405469539283,True,True,False
5892,29491,20,21796,27176,0,5.2604191125650859,True,True,False
5892,29491,21,434,546,1,5.2708741500327152,True,True,False
5892,29491,22,9272,11552,0,5.4406114548686322,True,True,False
5892,29491,23,13505,16854,0,5.6767983127401322,True,True,False
5892,29491,24,18954,23641,1,5.6872155096537798,True,True,False
5892,29491,25,5922,7414,1,5.702307897399038,True,True,False
5892,29491,26,9666,12031,0,5.7123726957919949,True,True,False
5892,29491,27,886,1118,1,5.7155960306521827,True,True,False
5892,29491,28,19777,24671,0,5.8316560761327025,True,True,False
5892,29491,29,14277,17825,1,5.8478750014315741,True,True,False
5892,29491,30,13419,16747,0,5.8654594437331511,True,True,False
5892,29491,31,23945,29922,0,5.8838284747805183,True,True,False
5892,29491,32,22295,27820,0,5.9979490952526762,True,True,False
5892,29491,33,18594,23179,0,6.0161894376377827,True,True,False
5892,29491,34,11517,14349,1,6.0399324987974419,True,True,False
5892,29491,35,14074,17567,0,6.0407896677934252,True,True,False
5892,29491,36,22403,27959,0,6.0602537639812226,True,True,False
5892,29491,37,5915,7405,0,6.089433562079634,True,True,False
5892,29491,38,12818,16020,0,6.1007416065912947,True,True,False
5892,29491,39,16754,20890,0,6.1394254870322786,True,True,False
5892,29491,40,20778,25922,0,6.2074163636290889,True,True,False
5892,29491,41,20425,25466,1,6.2087236269015467,True,True,False
5892,29491,42,10455,13001,0,6.2239281307324728,True,True,False
5892,29491,43,19711,24577,0,6.2806548018198747,True,True,False
5892,29491,44,8008,10002,0,6.3299602661724093,True,True,False
5892,29491,45,6435,8036,0,6.4249615028393681,True,True,False
5892,29491,46,18959,23648,1,6.4630375737105528,True,True,False
5892,29491,47,3151,3945,1,6.4814762324914037,True,True,False
5892,29491,48,16161,20153,1,6.5579399200078949,True,True,False
5892,29491,49,2351,2958,0,6.5590623419629397,True,True,False
5892,29491,50,5001,6235,0,6.606713903436912,True,True,False
5892,29491,51,7644,9571,0,6.6168047254592475,True,True,False
5892,29491,52,246,319,0,6.6396576154979261,True,True,False
5892,29491,53,635,793,0,6.7097556829387175,True,True,False
5892,29491,54,2687,3373,0,6.7831875698081605,True,True,False
5892,29491,55,4960,6186,1,6.8502576183013257,True,True,False
5892,29491,56,16073,20045,1,6.8612998883588103,True,True,False
5892,29491,57,15553,19398,0,6.8761967094972434,True,True,False
5892,29491,58,22532,28127,0,6.9431583129181007,True,True,False
5892,29491,59,19977,24921,0,6.960037086087195,True,True,False
5892,29491,60,20124,25099,0,6.9701176514794883,True,True,False
5892,29491,61,10394,12923,0,6.9753197289605033,True,True,False
5892,29491,62,23054,28804,0,6.9960439010921922,True,True,False
5892,29491,63,9814,12205,1,7.0560402068266503,True,True,False
5892,29491,64,275,352,1,7.0750483205363794,True,True,False
5892,29491,65,13410,16738,1,7.0751938032989923,True,True,False
5892,29491,66,23872,29830,1,7.0754877539715988,True,True,False
5892,29491,67,6668,8341,1,7.0755269327429975,True,True,False
5892,29491,68,2814,3529,0,7.0763032767259801,True,True,False
5892,29491,69,5062,6313,0,7.0763032767259801,True,True,False
5892,29491,70,12557,15685,0,7.0763032767259801,True,True,False
5892,29491,71,6173,7726,1,7.0793043711076562,True,True,False
5892,29491,72,11148,13884,1,7.079704692545949,True,True,False
5892,29491,73,16476,20539,0,7.079704692545949,True,True,False
5892,29491,74,3249,4063,1,7.0818099856883583,True,True,False
5892,29491,75,9405,11703,0,7.0826468974344312,True,True,False
5892,29491,76,16753,20889,1,7.0864137996795558,True,True,False
5892,29491,77,16715,20846,0,7.0935394291428935,True,True,False
5892,29491,78,801,1003,1,7.0938314137342164,True,True,False
5892,29491,79,12444,15543,0,7.0991228954039007,True,True,False
5892,29491,80,2432,3052,0,7.1094245030341536,True,True,False
5892,29491,81,16725,20858,0,7.1134779829459047,True,True,False
5892,29491,82,21496,26818,1,7.1135168861091875,True,True,False
5892,29491,83,21368,26657,0,7.116415147528202,True,True,False
5892,29491,84,11173,13912,0,7.1296427227783132,True,True,False
5892,29491,85,19345,24122,0,7.1296427227783132,True,True,False
5892,29491,86,16735,20871,0,7.1364824123265302,True,True,False
5892,29491,87,16890,21064,0,7.1395933780804244,True,True,False
5892,29491,88,10858,13508,0,7.1403627563703767,True,True,False
5892,29491,89,23806,29752,0,7.1426901138239804,True,True,False
5892,29491,90,23617,29511,1,7.1439364572538002,True,True,False
5892,29491,91,733,917,1,7.1492419978733652,True,True,False
5892,29491,92,19916,24846,1,7.1492419978733652,True,True,False
5892,29491,93,23473,29339,0,7.1497286749945852,True,True,False
5892,29491,94,7434,9316,1,7.1584032554180652,True,True,False
5892,29491,95,4076,5102,0,7.1662520718142639,True,True,False
5892,29491,96,21250,26513,1,7.1719879962584301,True,True,False
5892,29491,97,6717,8398,0,7.2088844296703467,True,True,False
5892,29491,98,19291,24055,0,7.2125876670450912,True,True,False
5892,29491,99,3382,4219,0,7.2129775170861787,True,True,False
5892,29491,100,7021,8781,1,7.2137774965403176,True,False,False
5892,29491,101,22887,28579,0,7.2137774965403176,False,True,False
